Country,Pollutant,Variable,Year,Unit,Emissions
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,3.825
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,4.023
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,3.935
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,4.051
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,4.49
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,3.642
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,3.472
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,3.684
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,3.563
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,3.804
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,3.975
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,2.631
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,2.92
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,2.612
Costa Rica,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,2.326
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,9.044
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,8.137
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,8.991
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,9.321
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,9.289
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,15.436
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,11.132
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,9.292
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,10.785
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,10.685
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,10.999
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,10.929
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,12.1
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,17.103
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,18.182
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,12.717
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,10.419
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,8.795
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,9.4
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,6.094
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,6.168
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,5.842
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,5.284
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,6.409
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,5.861
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,6.265
Brazil,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,6.364
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,11.302
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,11.713
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,6.752
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,4.895
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,4.679
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,4.773
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,6.556
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,6.153
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,4.375
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,3.828
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,2.782
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,3.639
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,4.059
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,4.381
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,4.834
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,5.421
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,5.727
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,5.867
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,5.453
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,3.951
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,3.306
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,3.4
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,3.556
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,3.426
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,3.697
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,4.117
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,4.46
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,4.749
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,5.017
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,5.041
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,4.797
Lithuania,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,5.082
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,2.776
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,2.844
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,2.907
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,3.007
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,2.828
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,3.02
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,3.304
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,3.384
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,3.357
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,3.26
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,3.592
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,3.207
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,3.278
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,3.498
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,3.62
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,3.884
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,4.135
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,4.56
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,4.512
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,4.502
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,4.47
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,4.756
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,4.986
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,4.776
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,4.957
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,5.142
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,5.399
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,5.648
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,5.569
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,5.401
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,5.601
Türkiye,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,6.147
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,15.319
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,17.205
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,16.183
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,16.284
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,16.903
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,16.299
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,18.575
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,16.781
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,15.96
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,15.468
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,14.589
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,14.773
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,14.812
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,15.681
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,14.492
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,13.65
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,15.06
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,14.204
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,13.207
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,12.506
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,12.34
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,11.255
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,10.314
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,10.515
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,9.844
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,9.108
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,9.586
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,9.147
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,9.421
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,8.588
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,8.175
Denmark,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,8.2
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,10.679
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,10.346
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,10.062
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,9.829
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,9.742
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,9.748
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,9.922
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,9.753
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,9.663
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,9.44
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,9.541
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,9.438
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,9.382
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,9.518
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,9.422
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,9.359
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,9.296
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,9.289
OECD - Europe,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,8.946
